"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Macao SAR, China","MAC","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","11.0299997329712","","","","","","","","","","","","","","","","","","","","","44.2799987792969","","","","","","","","","","48.7299995422363","","","","","57.5","","","","","66.0800018310547","","","98.9574661254883","","71.370002746582","","","","","","","",
"St. Martin (French part)","MAF","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","2.09999990463257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7146320343018","","","","","","","","","",
"Monaco","MCO","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","54.4099998474121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.7816619873047","","","","","","","",
"Moldova","MDA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5999984741211","","","","","","","","","","","","","","","","","","89.6600036621094","90.4800033569336","91.6399993896484","92.1399993896484","92.5800018310547","93.6500015258789","94.2699966430664","95.2099990844727","95.5100021362305","95.8578414916992","96.0012054443359","96.5899963378906","96.1100006103516","96.7900009155273","97.3899993896484","97.9300003051758","97.9607391357422",
"Madagascar","MDG","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4242057800293","","","47.5403938293457","","","27.2000007629395","","","15.9009799957275","","",
"Maldives","MDV","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0100002288818","","","","","","","","42.5357475280762","","43.4198989868164","41.5194091796875","","56.3557319641113","","","","",
"Middle East & North Africa","MEA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","14.1899995803833","","","","","","","","","","29.7000007629395","","","","","","","","","","37.3499984741211","","38.5","","42.939998626709","45.3600006103516","45.0900001525879","49.0999984741211","46.0299987792969","51.7900009155273","49.8499984741211","54.5794410705566","52.9000015258789","54.8300018310547","55.3400001525879","58.060001373291","58.9199981689453","60.2900009155273","61.4500007629395","64.0958938598633","63.7000007629395","66.4350738525391","65.3199996948242","67.9045639038086",
"Marshall Islands","MHL","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.6399993896484","","","","","","","","95.3717041015625","","67.5549926757812","","",
"Middle income","MIC","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1599998474121","","","","","","","","49.321418762207","51.1482162475586","52.3162422180176","53.9991302490234","54.9514846801758","55.7447662353516","57.1132507324219","58.2317123413086","62.9836692810059","60.3361587524414","61.9000015258789","62.6685829162598","64.0738372802734","68.3109130859375",
"Mali","MLI","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","0.230000004172325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3199996948242","","","","","7.73000001907349","","","4.13838911056519","8.26000022888184","4.73999977111816","9.08766078948975","6.05000019073486","7.70512008666992","8","","12.0752754211426","",
"Malta","MLT","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5200004577637","","","","","58.7799987792969","","57.9500007629395","","","63.3800010681152","64.6699981689453","68.5500030517578","71.0699996948242","72.6900024414062","73.2300033569336","74.2900009155273","77.2244873046875","78.7099990844727","80.0776748657227","82.1800003051758","84.4356307983398","85.0283660888672","",
"Myanmar","MMR","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","5.09999990463257","","","","","","","","","","10.6999998092651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4325695037842","34.3263359069824","35.944766998291","38.5099983215332","76.0889587402344","","","",
"Middle East & North Africa (excluding high income)","MNA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.0199966430664","","","","","","","","84.3899993896484","90.4738693237305","91.1207275390625","89.891975402832","90.3371200561523","90.737174987793","91.7262725830078","73.6791534423828","93.3874588012695","94.4833984375","92.966438293457","90.1409149169922","",
"Mongolia","MNG","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.7600021362305","","","","","","","","","","85.2900009155273","","","89.1219711303711","90.532829284668","90.9105224609375","91.31982421875","91.9126052856445","73.5195465087891","91.9978485107422","79.2600021362305","92.6094818115234","92.1286468505859","94.1747131347656",
"Northern Mariana Islands","MNP","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","0.300000011920929","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6899995803833","","9.34000015258789","","","","13.960000038147","","10.6199998855591","","","17.8700008392334","","13.2483501434326","",
"Mauritania","MRT","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","15.4318866729736","11.0799999237061","","13.548999786377","","52.9591026306152","","8.5777416229248","","","","",
"Mauritius","MUS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","9.44999980926514","","","","","","","","","","","19.4400005340576","","","","","","","26","","","","","","","","","","33.5200004577637","","","","","","","","","","","49.7999992370605","49.3471488952637","50.7916259765625","52.6249809265137","54.6727600097656","54.4437828063965","55.6055641174316","56.4969673156738","57.6966438293457","71.0327072143555","58.7585487365723","60.3737907409668","",
"Malawi","MWI","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","0.920000016689301","","","","","","","","","","2.17000007629395","","","","","","","","","","","4.36999988555908","","","","","","","","","","","","","12.0968399047852","","","","13.161919593811","","16.3831672668457","","","12.7135801315308","","","",
"Malaysia","MYS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","15.3800001144409","","","","","","","","","","","","","","","","44.1399993896484","","","","51.7000007629395","","","","","42.9099998474121","","","","63.5699996948242","65.0800018310547","","","","","","72.1999969482422","80.7349472045898","81.7434310913086","75.0400009155273","85.0406951904297","86.7094039916992","79.0299987792969","",
"North America","NAC","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2299995422363","","","","","","","","","","","42.503547668457","41.9170455932617","46.1661682128906","","54.7747001647949","","","","","","","",
"New Caledonia","NCL","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.0213394165039","","","","","74.4512634277344","","","95.0089950561523","",
"Niger","NER","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","0.200000002980232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0037670135498","5.1100001335144","","3.80088782310486","","","6.41485643386841","3.074049949646","4.99849414825439","","","6.10090398788452","",
"Nigeria","NGA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.2999992370605","","","","","","","","","","35.415168762207","","37.0155601501465","34.9043312072754","","42.3900718688965","64.6892700195312","",
"Nicaragua","NIC","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4699993133545","","","","26.3500003814697","","","","29.1399993896484","","","33.9614868164062","","37.0499992370605","","","","","","","60.5289916992188","","",
"Netherlands","NLD","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","47.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.379997253418","87.0100021362305","","88.6600036621094","87.7900009155273","87.8899993896484","87.75","87.8899993896484","88.370002746582","87.5800018310547","87.3399963378906","87.5299987792969","87.9100036621094","88.1957702636719","89.0199966430664","88.7693786621094","89.8099975585938","90.0527572631836","91.0731430053711","",
"Norway","NOR","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7900009155273","99.7900009155273","99.7799987792969","99.7799987792969","99.7099990844727","99.6999969482422","99.6999969482422","99.5500030517578","99.7716674804688","99.7574234008789","99.0999984741211","99.120002746582","99.129997253418","99.1399993896484","98.8222732543945","99.0899963378906","98.509407043457","86.59814453125","95.9295043945312","",
"Nepal","NPL","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","0.349999994039536","","","","","","","","","","1.38999998569489","","","","","","","","","","","","","","","","","","","","12.1000003814697","","","","","","","","","","17.2299995422363","","","","","19.215030670166","26.6225490570068","","24.7163696289062","","26.5851192474365","","",
"Nauru","NRU","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8249053955078","","","","","","","","72.4770660400391","","",
"New Zealand","NZL","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","55.4099998474121","","","","","","","","","","60.4599990844727","","","","","","","","","","","","","","","","","","","","","","","77.3197937011719","77.753044128418","78.9200744628906","80.6394119262695","81.9472961425781","81.5637664794922","82.0299987792969","","","",
"OECD members","OED","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.75","","","","","47.2200012207031","","51.1100006103516","","","","","73.4100036621094","","44.2581329345703","44.258186340332","44.2581443786621","","74.9682693481445","93.2600021362305","",
"Other small states","OSS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","4","","","","","","","","","4.96999979019165","","","","","","","","","","","","","","","","","","","","","","","","11.1800003051758","19.9099998474121","","19.9300003051758","19.7800006866455","20.6800003051758","19.3099994659424","24.3700008392334","25.2199993133545","26.9699993133545","24.5420551300049","68.19580078125","27.5699996948242","15.75","22.0699996948242","","27.7954158782959","","",
"Panama","PAN","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","31.5799999237061","","","","","","","","","","45.0999984741211","","","","","","","","","","53.4799995422363","49.8400001525879","52.1800003051758","53.060001373291","53.6599998474121","54.0400009155273","54.3899993896484","56.0400009155273","57.3199996948242","57.5699996948242","62.8899993896484","59.3300018310547","","61.2700004577637","62.25","63.3800010681152","63.5999984741211","63.9199981689453","64.0400009155273","65.6900024414062","","67.5699996948242","67.1500015258789","67.7313461303711",
"Peru","PER","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","13.8900003433228","","","","","","","","","27.6299991607666","","","","","","","","","","","","42.5499992370605","","","","","","","42.5499992370605","43.2000007629395","44.689998626709","43.7400016784668","45.8800010681152","46.6100006103516","47.439998626709","49.4900016784668","50.2200012207031","50.3600006103516","50.2000007629395","50.4099998474121","52.3400001525879","51.689998626709","52.0699996948242","53.3699989318848","53.3400001525879","53.9599990844727","54.3199996948242","55.4500007629395","55.9599990844727","55.560001373291","57.0200004577637","65.9185638427734",
"Philippines","PHL","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","20.6100006103516","","","","","25.1399993896484","","","","","31.6100006103516","","","","","","","","","","44.4199981689453","","","","","","","","","","50.3499984741211","","","","64.7799987792969","","","","65.9300003051758","","67.6699981689453","","","71.1100006103516","","","","62.0299987792969","","73.3499984741211","65.7799987792969","64.7939682006836","63.6305389404297","",
"Palau","PLW","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8899993896484","93.107795715332","","","","","","95.7820434570312","","","",
"Papua New Guinea","PNG","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.366039276123","","","","27.4283027648926","",
"Poland","POL","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","21.2000007629395","","","","","","","","34","","","","","","","","","","50.5200004577637","","","","","","","","","","","","","","","","","","","","75.5800018310547","76.879997253418","77.8899993896484","78.7799987792969","79.4199981689453","80.3600006103516","81.0800018310547","97.4757614135742","82.8499984741211","97.6986541748047","97.867057800293","97.9816284179688","86.5199966430664","97.5792846679688","97.6652450561523","",
"Pre-demographic dividend","PRE","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","35.6199989318848","","","","","","","","","","61.2000007629395","","","","","","","","","","64.3000030517578","","","","","","","","","","80.9800033569336","","","","","","","","","","","81.0899963378906","80.9599990844727","","","","","88.879997253418","","","","","","",
"Korea, Dem. People's Rep.","PRK","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.1904144287109","77.8335952758789","78.5920562744141","79.3877563476562","80.3419418334961","81.0399475097656","81.8187789916992","82.1929702758789","82.4144973754883","82.7603378295898","83.0876922607422","83.6950988769531","84.0698394775391","",
"Portugal","PRT","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","6.03000020980835","","","","","","","","","","","11.5","","","","","","","","","","20.1399993896484","","","","","","","22.1900005340576","22.9400005340576","24.1599998474121","25.1000003814697","25.9799995422363","28.2199993133545","30.9699993133545","32.6100006103516","34.1399993896484","34.9900016784668","36.9900016784668","39.1399993896484","41.0800018310547","44.9000015258789","47.1699981689453","48.8199996948242","50.7799987792969","52.0800018310547","53.6300010681152","54.3800010681152","53.8699989318848","57.4099998474121","59.75","63.2117195129395","63.9583015441895","64.1178894042969",
"Paraguay","PRY","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","10.1999998092651","","","","","","","","","","17.2600002288818","","","","","","","","","","25.1100006103516","","","","","","","","","27.8999996185303","27.4799995422363","30.5100002288818","29.5799999237061","34.1399993896484","32.6599998474121","34.9799995422363","37.0499992370605","38.4500007629395","37.939998626709","42.5099983215332","41.8199996948242","46.189998626709","47.310001373291","48.0299987792969","47.2599983215332","48.0099983215332","49.25","51.0400009155273","52.4700012207031","54.310001373291","57.4799995422363","",
"West Bank and Gaza","PSE","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3400001525879","","42.3400001525879","44.689998626709","46.060001373291","47.9900016784668","49.1500015258789","51.0200004577637","53.939998626709","55.6199989318848","56.2700004577637","58.5099983215332","60.0200004577637","61.560001373291","63.5400009155273","74.4845504760742","67.9300003051758","77.6172790527344","70.620002746582","",
"Pacific island small states","PSS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5199966430664","","","","","","","","","","","","","","","","",
"Qatar","QAT","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4000015258789","","","","","","","","","","","","","","","","","","58.7999992370605","","","68.6399993896484","69.1900024414062","70.0999984741211","64.5500030517578","62.6599998474121","66.6699981689453","69.7900009155273","70.9100036621094","68.5126342773438","73.4800033569336","75.7699966430664","78.0411148071289","78.9871444702148","82.3019485473633","85.6061859130859","86.6500015258789","",
"Romania","ROU","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.8699989318848","","","","","","","","","","74.3099975585938","","","","","81.7699966430664","82.75","83.379997253418","83.9499969482422","85.1100006103516","86.0599975585938","86.6399993896484","86.120002746582","86.5299987792969","87.1800003051758","87.9000015258789","88.5903091430664","88.8199996948242","89.5599975585938","90.4599990844727","91.0400009155273","",
"Russian Federation","RUS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.4700012207031","","","","","","","","","","","","","97.1600036621094","","","","","","","","92.4800033569336","98.5940093994141","98.9139099121094","99.0832443237305","99.2136077880859","99.3115921020508","99.3611907958984","98.7516555786133","98.7672424316406","98.8850708007812","98.9983367919922","98.2799987792969","99.2005081176758","99.3309783935547",
"Rwanda","RWA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","1.28999996185303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.43000030517578","","9.39000034332275","9.71992015838623","","16.9343738555908","11.0799999237061","18.2043857574463","14.6015996932983","20.8754482269287","15.7399997711182","20.5178680419922",
"South Asia","SAS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7900009155273","","","","42.939998626709","","","","","","","","","60.4700012207031","","","","64.7900009155273","","","71.2699966430664","69.5205459594727","71.8790893554688","75.6534576416016",
"Sudan","SDN","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","2.09999990463257","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5744647979736","","","","","","","","","","","22.5364856719971","",
"Senegal","SEN","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.59999990463257","","","","","7.19999980926514","","9.56999969482422","","7.22113990783691","8.93019008636475","10.2600002288818","9.60991954803467","8.94958972930908","","","15.3707942962646","",
"Singapore","SGP","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","30.5100002288818","","","","","","","","","","46.0299987792969","","","","","52.8499984741211","","","","","","","","","","66.629997253418","68.0299987792969","69.2200012207031","71.3099975585938","71.0599975585938","72.7300033569336","73.1699981689453","74.0899963378906","74.7699966430664","75.5199966430664","76.1399993896484","76.2699966430664","76.8300018310547","78.0899963378906","79.4199981689453","80.4599990844727","82.5899963378906","82.9000015258789","",
"Solomon Islands","SLB","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1591262817383","","","","","","","","","","",
"Sierra Leone","SLE","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6400003433228","","","","","","","","","","69.6383438110352","","","14.1580896377563","13.4598226547241","14.3607997894287","","","","",
"El Salvador","SLV","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1400003433228","","","","","","","","28.9200000762939","29.9099998474121","31.1100006103516","32.5499992370605","31.3799991607666","32.3600006103516","34.189998626709","34.2900009155273","33.6800003051758","34.6599998474121","35.2099990844727","36.0099983215332","36.8199996948242","38.0099983215332","39.2999992370605","39.6500015258789","40.0900001525879","39.9500007629395","42.2200012207031","42.9900016784668","42.6500015258789","44.5499992370605","46.1100006103516","46.439998626709",
"San Marino","SMR","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.7600021362305","","84.8600006103516","","87.1600036621094","",
"Somalia","SOM","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44999980926514","",
"Serbia","SRB","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5499992370605","","","","","","79.629997253418","80.0699996948242","80.7300033569336","79.8099975585938","58.447021484375","81.5699996948242","82.3399963378906","84.6399993896484","85.7200012207031","86.3099975585938","67.5418243408203","88.5699996948242","69.5346221923828","70.2372970581055","71.1810989379883","72.813346862793",
"Sub-Saharan Africa (excluding high income)","SSA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5400009155273","","","","","","","","","","","","","","","",
